# FILA DO CANADA, colhida do gamedevmap em 08/09 a pedido do Vini.
# O gamedevmap tinha sido colhido so para EUROPA (347 portas) e OCEANIA. O Canada, que e o pais
# PRIORITARIO da campanha, nunca tinha sido varrido. Sao 487 estudios canadenses no gamedevmap;
# 61 a campanha ja tocou (por nome ou por dominio) e estes 426 nunca foram tocados.
# Colheita: https://www.gamedevmap.com/index.php?country=Canada&start=<1|101|201|301|401>&count=100
# ATENCAO, duas armadilhas medidas na colheita: (1) o PDF do Vini traz o link em http:// e o bridge
# desta maquina responde 'use CONNECT' em http puro, entao TEM que ser https://; (2) o parametro de
# pagina NAO e page=, e start= com count=, senao as cinco paginas devolvem as mesmas 105 linhas.
# O QUE FAZER COM ISTO: e fila do JHON, nao do prospector. O alvo e achar FORMULARIO de candidatura
# (careers, jobs, join-us, work-with-us) e o ATS por tras dele, nao email. Ordem: Vancouver, Montreal,
# Toronto, depois o resto.
# Formato: nome,tipo,cidade,estado,site,status
Eggnog Games,,Developer,Calgary,https://www.eggnoggames.com/,sem-pagina-de-carreira
Evil Objective Interactive,,Developer,Calgary,http://evilobjective.com/,site-fora-do-ar
Giant Sandbox Games,,Developer,Calgary,https://giantsandbox.com/,site-fora-do-ar
Grizzly Moose Games,,Developer,Calgary,https://www.grizzlymoosegames.com/,sem-pagina-de-carreira
Isto Inc,,Microstudio,Calgary,https://www.istoinc.com/,sem-pagina-de-carreira
Kitty Lambda Games,,Developer,Calgary,https://www.kittylambda.com/,sem-pagina-de-carreira
Mad Capacity Studios,,Developer,Calgary,https://www.madcapacity.com/,sem-pagina-de-carreira
Melcher Studios,,Developer,Calgary,https://www.melcher.ca/,pagina-sem-ats
Metawe,,Developer,Calgary,https://www.metawe.com/,sem-pagina-de-carreira
Naturally Intelligent,,Developer,Calgary,https://www.naturallyintelligent.com/,sem-pagina-de-carreira
New World Interactive,,Developer,Calgary,https://newworldinteractive.com/,porta:applytojobs.ca
Blot Interactive,,Developer,Cambridge,https://blotinteractive.com/,sem-pagina-de-carreira
Nooskewl,,Developer,Canmore,https://www.nooskewl.com/,sem-pagina-de-carreira
Green Robot Studios (VMP Group),,Serious Games,Cape Breton Island,https://greenrobotstudios.com/,sem-pagina-de-carreira
Blue Wizard Games,,Developer,Comox,https://bluewizard.com/,porta+disciplina:nenhum
Clicktoy Interactive,,Developer,Coquitlam,https://www.clicktoy.com/,sem-pagina-de-carreira
Let Us Cook,,Microstudio,Coquitlam,https://portabellowsgame.com/,sem-pagina-de-carreira
Asarge,,Developer,Courtenay,https://asarge.itch.io/,sem-pagina-de-carreira
Criminal Catepillar Games,,Microstudio,Dartmouth,https://criminalcaterpillar.com/,sem-pagina-de-carreira
Baby Ghosts Alberta,,Incubator/Accelerator,Edmonton,https://babyghosts.fund/,sem-pagina-de-carreira
Beamdog,,Developer,Edmonton,https://www.beamdog.com/,pagina-sem-ats
BioWare Edmonton (Electronic Arts),,Developer,Edmonton,https://bioware.com/,porta:bioware.com
Bluecurse Studios,,Developer,Edmonton,https://www.bluecurse.com/,sem-pagina-de-carreira
Caldera Interactive,,Developer,Edmonton,https://calderainteractive.com/,sem-pagina-de-carreira
Cozy Comet Games,,Developer,Edmonton,https://www.cozycometgames.ca/,sem-pagina-de-carreira
Crimson Herring Studios (Zugalu Entertainment),,Developer,Edmonton,https://www.crimsonherring.com/,sem-pagina-de-carreira
Digital Alberta,,Organization,Edmonton,https://digitalalberta.com/,pagina-sem-ats
Double Blit Games,,Developer,Edmonton,https://www.doubleblit.com/,sem-pagina-de-carreira
Exane Games,,Developer,Edmonton,https://www.exanegames.com/,sem-pagina-de-carreira
Fluik Entertainment,,Microstudio,Edmonton,https://www.fluik.com/,sem-pagina-de-carreira
Improbable Games Canada,,Developer,Edmonton,https://www.improbable.io/,porta:jobs.ashbyhq.com
Interactive Arts Alberta,,Organization,Edmonton,https://interactiveartsalberta.org/,sem-pagina-de-carreira
Iron Goblin,,Developer,Edmonton,https://www.irongoblin.com/,sem-pagina-de-carreira
Itzy Interactive,,Developer,Edmonton,https://www.itzyinteractive.com/,sem-pagina-de-carreira
KOVR,,Extended Reality (XR),Edmonton,https://www.kovr.ca/,sem-pagina-de-carreira
Lucid Rain Studios,,Developer,Edmonton,https://lucidrainstudios.com/,sem-pagina-de-carreira
Mint in Box Digital Games,,Developer,Edmonton,https://www.mintinboxdigitalgames.com/,sem-pagina-de-carreira
MoneyPrep,,Serious Games,Edmonton,https://www.moneyprep.com/,sem-pagina-de-carreira
North Mist Studios,,Developer,Edmonton,https://www.northmiststudios.com/,sem-pagina-de-carreira
eQube Gaming,,Developer,Edmonton,https://www.eqube.com/,sem-pagina-de-carreira
gskinner,,Online,Edmonton,https://gskinner.com/,sem-pagina-de-carreira
k-critical,,Developer,Edmonton,https://k-critical.com/,sem-pagina-de-carreira
Influx Games,,Developer,Fredericton,https://www.influxgames.ca/,sem-pagina-de-carreira
Interactive New Brunswick,,Organization,Fredericton,https://interactivenb.com/,sem-pagina-de-carreira
DragonSpires: Fragmented Memories,,Online,Guelph,https://dragonspires.vercel.app/,sem-pagina-de-carreira
Milk Bag Games,,Developer,Guelph,https://www.milkbag.me/,sem-pagina-de-carreira
Aava Games,,Microstudio,Halifax,https://aavagames.itch.io/,sem-pagina-de-carreira
Alpha Dog Games,,Developer,Halifax,https://www.alphadoggames.com/,sem-pagina-de-carreira
Bagel+Balloon,,Developer,Halifax,https://bagelandballoon.org/,sem-pagina-de-carreira
Binogi,,Serious Games,Halifax,https://www.binogi.ca/,sem-pagina-de-carreira
Bitten Toast Games,,Developer,Halifax,https://www.bittentoast.com/,site-fora-do-ar
Bluedrop Training and Simulation,,Serious Games,Halifax,https://www.bluedropts.com/,porta:jobs.careerbeacon.com
Cosmocat,,Developer,Halifax,https://www.cosmocatgames.com/,sem-pagina-de-carreira
Cuirass Entertainment,,Developer,Halifax,https://www.cuirass.net/,sem-pagina-de-carreira
Cycada Games,,Microstudio,Halifax,https://cycada-games.itch.io/,sem-pagina-de-carreira
Digital Nova Scotia,,Organization,Halifax,https://digitalnovascotia.com/,sem-pagina-de-carreira
Falling Snow Interactive,,Microstudio,Halifax,https://www.fallingsnowinteractive.ca/,sem-pagina-de-carreira
Fire Titan Games,,Microstudio,Halifax,https://firetitangames.com/,sem-pagina-de-carreira
Fleet Sim Training Solutions,,Serious Games,Halifax,https://fleetsimts.ca/,sem-pagina-de-carreira
Gamemode One,,Developer,Halifax,https://www.gamemodeone.com/,porta:gamemodeone.bamboohr.com
Graphics and Experiential Media (GEM) Lab,,Organization,Halifax,https://gem.cs.dal.ca/,sem-pagina-de-carreira
Handelabra Games,,Mobile,Halifax,https://www.handelabra.com/,pagina-sem-ats
Ice Cold Blood,,Developer,Halifax,https://www.battyzabella.com/,sem-pagina-de-carreira
Interactive Society of Nova Scotia,,Organization,Halifax,https://www.interactivenovascotia.com/,sem-pagina-de-carreira
Isometricorp Games,,Developer,Halifax,https://tunicgame.com/,sem-pagina-de-carreira
Max Inferno,,Developer,Halifax,https://maxinferno.com/,sem-pagina-de-carreira
Modest Tree,,Serious Games,Halifax,https://www.modesttree.com/,porta+disciplina:veto-clearance
BattleGoat Studios,,Developer,Hamilton,https://www.battlegoat.com/,sem-pagina-de-carreira
Heavy Pepper,,Developer,Hamilton,https://www.heavypepper.com/,sem-pagina-de-carreira
MANGLEDmaw Games,,Microstudio,Hamilton,https://mangledmaw.itch.io/,sem-pagina-de-carreira
Moonray Studios,,Developer,Hamilton,https://www.moonraystudios.com/,sem-pagina-de-carreira
Nefarious Dimensions,,Developer,Hamilton,https://nefariousdimensions.wordpress.com/,sem-pagina-de-carreira
Hyper Hippo Entertainment,,Developer,Kelowna,https://hyperhippo.com/,bloqueado:cloudflare
Dagga Soft,,Developer,Kitchener,https://www.daggasoft.com/,sem-pagina-de-carreira
Fluxscopic,,Developer,Kitchener,https://www.fluxscopic.com/,sem-pagina-de-carreira
Horrible Unicorn Game Studios,,Developer,Kitchener,https://www.horribleunicorngamestudios.com/,sem-pagina-de-carreira
Madgarden,,Microstudio,Kitchener,http://madgarden.net/,sem-pagina-de-carreira
Mistik Studios,,Developer,Leoville,https://mistikstudios.carrd.co/,sem-pagina-de-carreira
Gear Worx Productions,,Developer,Lethbridge,https://www.gearworxprod.com/,sem-pagina-de-carreira
Big Blue Bubble (Enad Global 7),,Developer,London,https://www.bigbluebubble.com/,porta:bigbluebubble.applytojobs.ca
Big Viking Games,,Mobile,London,https://www.bigvikinggames.com/,porta:apply.workable.com
Digital Extremes,,Developer,London,https://www.digitalextremes.com/,porta:boards.greenhouse.io
Doom Turtle,,Developer,London,https://www.doomturtle.ca/,pagina-sem-ats
FloWHOA,,Developer,London,https://www.flowhoa.com/,sem-pagina-de-carreira
Joydrop,,Mobile,London,https://www.joydrop.co/,sem-pagina-de-carreira
Mongoose Rodeo,,Developer,London,https://crowsworn.com/,sem-pagina-de-carreira
A42 Games,,Mobile,Longueuil,https://a42games.com/,sem-pagina-de-carreira
Artifice Studio,,Developer,Longueuil,https://artificestudio.com/,sem-pagina-de-carreira
Aerosoft North America,,Developer,Lucan,https://aerosoft.com/,pagina-sem-ats
Hutch Games,,Mobile,Mahone Bay,https://hutch.io/,pagina-sem-ats
Freebird Games,,Developer,Markham,https://freebirdgames.com/,sem-pagina-de-carreira
Bitwad Entertainment,,Developer,Moose Jaw,https://www.bitwad.ca/,sem-pagina-de-carreira
Hemisphere Games,,Developer,Nelson,https://www.hemispheregames.com/,sem-pagina-de-carreira
Epic Story Interactive,,Mobile,New Westminster,https://www.epicstoryinteractive.com/,porta:ca.indeed.com
Apparition Games,,Developer,Oakville,https://apparitiongames.com/,sem-pagina-de-carreira
A-Game Studios,,Developer,Ottawa,https://www.agamestudios.ca/,site-fora-do-ar
Conatus Creative,,Developer,Ottawa,https://www.conatuscreative.com/,bloqueado:403
Dirty Rectangles,,Organization,Ottawa,https://www.dirty-rectangles.com/,sem-pagina-de-carreira
Doublespeak Games,,Online,Ottawa,https://www.doublespeakgames.com/,sem-pagina-de-carreira
Ember Arcade,,Developer,Ottawa,https://www.emberarcade.com/home,sem-pagina-de-carreira
Fire Face,,Developer,Ottawa,https://www.fire-face.com/,sem-pagina-de-carreira
Fire Face Corporation,,Developer,Ottawa,https://fire-face.com/,sem-pagina-de-carreira
Joey Drew Studios,,Developer,Ottawa,https://www.joeydrewstudios.com/,sem-pagina-de-carreira
Magmic Games,,Mobile,Ottawa,https://www.magmic.com/,site-fora-do-ar
Mardonpol,,Developer,Ottawa,https://www.mardonpol.com/,sem-pagina-de-carreira
North Peak Entertainment,,Developer,Ottawa,https://www.northpeakentmt.com/,sem-pagina-de-carreira
Northern Forge Studios,,Mobile,Ottawa,https://northernforge.com/,sem-pagina-de-carreira
Beenox Studios (Activision),,Developer,Quebec City,https://beenox.com/,porta:careers.beenox.com
Berzerk Studio,,Developer,Quebec City,https://berzerkstudio.com/,sem-pagina-de-carreira
Beyond Fun Studio,,Developer,Quebec City,https://www.beyondfunstudio.com/,sem-pagina-de-carreira
Bishop Games,,Developer,Quebec City,https://bishopgames.com/,sem-pagina-de-carreira
Cathar Games,,Developer,Quebec City,https://www.cathargames.com/,sem-pagina-de-carreira
Chainsawesome Games,,Developer,Quebec City,https://www.chainsawesomegames.com/,sem-pagina-de-carreira
Cozy Bee Games,,Developer,Quebec City,https://cozybeegames.com/,sem-pagina-de-carreira
Cradle Games,,Developer,Quebec City,https://www.cradlegames.com/,pagina-sem-ats
DolphinBarn,,Developer,Quebec City,http://dolphinbarn.com/,site-fora-do-ar
Dragon Slumber,,Developer,Quebec City,https://www.dragonslumber.com/,sem-pagina-de-carreira
Fika Productions,,Developer,Quebec City,https://www.fikaproductions.com/,sem-pagina-de-carreira
Gearbox Studio Quebec (Take-Two Interactive),,Developer,Quebec City,https://gearboxsoftware.com/,porta+disciplina:job-boards.greenhouse.io
Hatchery Games,,Developer,Quebec City,https://hatcherygames.com/,pagina-sem-ats
Neon Polygons Studios,,Developer,Quebec City,https://www.piecebypiecethegame.com/,sem-pagina-de-carreira
Nesting Games (Digital Bros),,Developer,Quebec City,https://www.nesting-games.com/,site-fora-do-ar
Neuro Solutions Group,,Health,Quebec City,https://neurosolutionsgroup.com/,sem-pagina-de-carreira
Nine Dots Studio,,Developer and Publisher,Quebec City,https://ninedotsstudio.com/,sem-pagina-de-carreira
Bitcutter Studios,,Developer,Regina,https://www.bitcutter.com/,sem-pagina-de-carreira
Cheekynauts Entertainment,,Developer,Regina,https://www.cheekynauts.com/,sem-pagina-de-carreira
Massive Corporation Game Studios,,Developer,Regina,https://massivecorp.ca/,sem-pagina-de-carreira
Fortis Games,,Developer and Publisher,Remote,https://www.fortisgames.com/,porta:boards.greenhouse.io
01 Studio,,Online,Saint-Hyacinthe,https://01studio.ca/,sem-pagina-de-carreira
CAE INC.,,Serious Games,Saint-Laurent,https://www.cae.com/,porta:cae.wd3.myworkdayjobs.com
GameTeam6,,Developer,Sainte-Adèle,https://gameteam6.com/,sem-pagina-de-carreira
Amuses Me Games,,Microstudio,Saskatoon,https://amuses.me/,sem-pagina-de-carreira
BiMonocle Games,,Developer,Saskatoon,https://bimonocle.com/,sem-pagina-de-carreira
DragonFly Games,,Microstudio,Saskatoon,https://dfgdev.webflow.io/,sem-pagina-de-carreira
Everglow Interactive,,Developer,Saskatoon,https://www.everglowinteractive.com/,sem-pagina-de-carreira
Foolish Mortals Games,,Developer,Saskatoon,http://foolish-mortals.net/,sem-pagina-de-carreira
Funkylung Studios,,Microstudio,Saskatoon,https://erikjohnson.itch.io/,sem-pagina-de-carreira
Moonlit Works,,Microstudio,Saskatoon,https://moonlitworks.itch.io/,sem-pagina-de-carreira
Fring Frang,,Developer,Saulnierville,https://fringfrang.com/,sem-pagina-de-carreira
Julia Minamata,,Microstudio,Scarborough,https://www.juliaminamata.com/,sem-pagina-de-carreira
Citeremis,,Developer,Sherbrooke,https://citeremis.com/,sem-pagina-de-carreira
GolemLabs,,Developer,Sherbrooke,https://www.golemlabs.com/,sem-pagina-de-carreira
Adjective Noun Studios,,Mobile,St. Catherines,https://adjectivenounstudios.ca/,pagina-sem-ats
Apocalypse Studios,,Developer,St. Catherines,https://apocalypse333.com/,porta:ca.indeed.com
Creative Bytes Studios,,Mobile,St. Catherines,https://www.creativebytesstudios.com/,sem-pagina-de-carreira
Falling Squirrel Games,,Developer,St. Catherines,https://www.fallingsquirrel.com/,sem-pagina-de-carreira
Celsius Game Studio,,Developer,St. Johns,https://www.celsiusgs.com/,sem-pagina-de-carreira
Gord Games,,Developer,St. Johns,https://gord.games/,sem-pagina-de-carreira
Initus Interactive,,Developer and Publisher,St. Johns,https://initusinteractive.com/,sem-pagina-de-carreira
Alchemy Interactive,,Developer,Stony Plain,https://alchemyinteractive.ca/,sem-pagina-de-carreira
Conquer Experience,,Serious Games,Surrey,https://conquerexperience.com/,pagina-sem-ats
GoVenture World Corp.,,Developer,Sydney,https://www.goventureworld.com/,sem-pagina-de-carreira
MediaSpark,,Serious Games,Sydney,https://mediaspark.com/,sem-pagina-de-carreira
Mirror2 Studios,,Developer,Vaughan,https://mirror2studios.com/,sem-pagina-de-carreira
270sims,,Developer,Victoria,https://270sims.com/,sem-pagina-de-carreira
Ashdar Games,,Microstudio,Victoria,http://stars-in-shadow.com/,sem-pagina-de-carreira
Blastworks Inc (Gaming Realms),,Developer,Victoria,http://www.gamingrealms.com/,pagina-sem-ats
Cloudhead Games,,Extended Reality (XR),Victoria,https://www.cloudheadgames.com/,sem-pagina-de-carreira
Codename Entertainment,,Developer,Victoria,https://www.codenameentertainment.com/,sem-pagina-de-carreira
Fancy Skeleton Games,,Mobile,Victoria,https://www.facebook.com/fancyskeletons,sem-pagina-de-carreira
Gaslamp Games,,Developer,Victoria,https://www.gaslampgames.com/,sem-pagina-de-carreira
KIXEYE (Stillfront Group),,Online,Victoria,https://www.kixeye.com/,pagina-sem-ats
Kano Apps,,Mobile,Victoria,https://www.kanoapps.com/,porta:job-boards.eu.greenhouse.io
Feel Good Games,,Serious Games,Waterloo,https://www.littlemagicstories.com/,sem-pagina-de-carreira
Lunarch Studios,,Developer,Waterloo,http://www.prismata.net/,site-fora-do-ar
Corbie Games,,Developer,White Rock,http://www.corbiegames.com/,site-fora-do-ar
Bacon Bandit Games,,Mobile,Winnipeg,https://www.baconbanditgames.com/,sem-pagina-de-carreira
Complex Games,,Developer,Winnipeg,https://www.complexgames.com/,porta:frontier.co.uk
Cozy Cube Games,,Developer,Winnipeg,https://cozycubegames.com/,sem-pagina-de-carreira
FlightyFelon Games,,Microstudio,Winnipeg,https://www.flightyfelongames.com/,sem-pagina-de-carreira
Infinite Ammo,,Developer,Winnipeg,https://www.infiniteammo.ca/,site-fora-do-ar
Kaiclavier,,Developer,Winnipeg,https://kaiclavier.com/,sem-pagina-de-carreira
New Media Manitoba,,Organization,Winnipeg,https://newmediamanitoba.com/,pagina-sem-ats
