id,title,location,type,department,url
216136,Lead Product Designer,"Kuala Lumpur, Malaysia",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Lead-Product-Designer/216136
216137,Senior Product Designer,"Kuala Lumpur, Malaysia",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Product-Designer/216137
216138,Lead Mobile Game Designer,"Singapore, Singapore",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Lead-Mobile-Game-Designer/216138
216139,Lead/Senior Game Visual UI Designer,"Kuala Lumpur, Malaysia",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Lead-Senior-Game-Visual-UI-Designer/216139
216143,Technical Artist - Character,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Technical-Artist-Character/216143
216144,Live Producer - FC Mobile,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Live-Producer-FC-Mobile/216144
216145,Technical Artist - Environment,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Technical-Artist-Environment/216145
216148,Full Stack Engineer,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216148-Tools-Engineer-II/216148
216149,(Senior) Full Stack Engineer,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216149-Tools-Engineer-III/216149
216150,Lead Server Engineer,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216150-Lead-Server-Engineer/216150
216151,Live Support Engineer,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216151-Live-Support-Engineer-II/216151
216152,Senior Technical Artist - Tech,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216152-Sr-Technical-Artist/216152
216153,Client Engineer -  Pipeline/Tools,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216153-Pipeline-Engineer-II/216153
216159,Character Artist - EA Sports UFC,"Vancouver, Canada",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Character-Artist-EA-Sports-UFC/216159
216161,Sr. Experience Designer,"Vancouver, Canada",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Sr-Experience-Designer/216161
216163,Senior Game Designer - EA SPORTS™ NHL,"Vancouver, Canada",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Game-Designer-EA-SPORTS-NHL/216163
216170,Senior Product Analyst - EA Sports FC,"Vancouver, Canada",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Analyst-EA-Sports-FC/216170
216176,Technical Interface Designer - EA SPORTS FC,"Vancouver, Canada",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Technical-Interface-Designer-EA-SPORTS-FC/216176
216177,Development Director - EA Sports FC,"Vancouver, Canada",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Development-Director-EA-Sports-FC/216177
216188,"Software Engineer III, Site Reliability Engineering - Ventures","Guildford, United Kingdom",Temporary - with Benefits (EU & Malaysia),Marketing,https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer-III-Site-Reliability-Engineering/216188
216196,Senior Game Designer - Social Daily Puzzle Games,"Offsite - Sweden, Sweden",Temporary - with Benefits (EU & Malaysia),EAX,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Game-Designer-Social-Daily-Puzzle-Games/216196
216197,Development Director - AI,"Stockholm, Sweden",Regular Employee,CT - Frostbite,https://jobs.ea.com/en_US/careers/JobDetail/Development-Director-AI/216197
216202,Software Engineer II,"Hyderabad, India",Regular Employee,EA Mobile - Slingshot Games (India),https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer-II/216202
216203,Développeur.se de logiciels sénior.e - Plate-forme de capture multimodale / Senior Software Developer - Multimodal Capture Platform,"Montreal, Canada",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Software-Developer-Multimodal-Capture-Platform/216203
216214,Advanced DevOps Games Software Engineer - American Football,"Victoria, Canada",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer/216214
216215,Advanced DevOps Games Software Engineer - American Football,"Orlando, United States of America",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer/216215
216219,Executive Assistant - EA SPORTS,"Orlando, United States of America",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Executive-Assistant-I/216219
216222,Rendering Engineer Intern,"Vancouver - Great Northern Way, Canada",Intern - Temporary Employee,EA Studios - Respawn,https://jobs.ea.com/en_US/careers/JobDetail/Rendering-Engineer-Intern/216222
216236,AI Engineer Intern,"Vancouver, Canada",Intern - Temporary Employee,CT - Creative Innovation,https://jobs.ea.com/en_US/careers/JobDetail/AI-Engineer-Intern/216236
216245,Gameplay Engineer Intern,"Los Angeles - Chatsworth, United States of America",Intern - Temporary Employee,EA Studios - Respawn,https://jobs.ea.com/en_US/careers/JobDetail/Gameplay-Engineer-Intern/216245
216248,Game Designer Intern - Summer 2027 (Apex Legends),"Madison, United States of America",Intern - Temporary Employee,EA Studios - Respawn,https://jobs.ea.com/en_US/careers/JobDetail/Game-Designer-Intern-Summer-2027-Apex-Legends/216248
216252,Analytics Intern,"Orlando, United States of America",Intern - Temporary Employee,CT - Data & Insights,https://jobs.ea.com/en_US/careers/JobDetail/Analytics-Intern/216252
216270,"Senior Manager, Operations - Infrastructure Platform Services (IPS)","Vancouver, Canada",Regular Employee,CT - Infrastructure & Platform,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Manager-Operations/216270
216273,VFX Intern,"Madison, United States of America",Intern - Temporary Employee,EA Studios - Respawn,https://jobs.ea.com/en_US/careers/JobDetail/VFX-Intern/216273
216275,Senior Software Engineer - Gameplay & Experience,"Vancouver, Canada",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Software-Engineer-Gameplay-Experience/216275
216277,Software Engineer II - Agentic Workflows,"Vancouver, Canada",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer-II-Agentic-Workflows/216277
216281,Senior Software Engineer - Agentic Workflows,"Vancouver, Canada",Regular Employee,Other,https://jobs.ea.com/en_US/careers/JobDetail/Sr-Software-Engineer-Agentic-Workflows/216281
216282,Senior Software Engineer (C++/C#) - Frostbite,"Orlando, United States of America",Regular Employee,CT - Frostbite,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Software-Engineer-C-C-Frostbite/216282
216294,Senior Data Analyst,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216294-Senior-Data-Analyst/216294
216296,Senior UI Artist,"Kuala Lumpur, Malaysia",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Senior-UI-Artist/216296
216297,Producer,"Stockholm, Sweden",Regular Employee,EA Studios - DICE Stockholm,https://jobs.ea.com/en_US/careers/JobDetail/Producer/216297
216308,Audio Artist - EA Sports FC,"Vancouver, Canada",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Audio-Artist-II/216308
216311,(Senior) Rendering Engineer,"Shanghai, China",Regular Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/216311-Rendering-Engineer-III/216311
216316,Technical Artist (Rigging) - EA SPORTS Technology,"Vancouver, Canada",Temporary Employee,EA Studios - SPORTS,https://jobs.ea.com/en_US/careers/JobDetail/Technical-Artist-Rigging-EA-SPORTS-Technology/216316
216317,"Director of Production, Content, Monetization & Progression (Apex Legends)","Vancouver - Great Northern Way, Canada",Regular Employee,EA Studios - Respawn,https://jobs.ea.com/en_US/careers/JobDetail/Director-of-Production-Content-Monetization-Progression-Apex-Legends/216317
216320,"Software Engineer - Devops Automation, Perforce","Vancouver, Canada",Regular Employee,CT - IT,https://jobs.ea.com/en_US/careers/JobDetail/Software-Engineer-III/216320
